auth, geo, gen, feat
2956.728917, 0.071999, 0.044988, 0.000000
11246.596437, 0.176148, 0.517491, 0.714286
13493.538906, 0.753357, 0.573947, 0.571429
11246.596437, 0.267809, 0.517491, 0.428571
13493.538906, 0.637698, 0.621450, 0.714286
8541.820871, 0.093061, 0.573947, 0.428571
11246.596437, 0.100774, 0.573947, 0.714286
11246.596437, 0.176413, 0.573947, 0.571429
13493.538906, 0.483810, 0.621450, 0.428571
4059.417814, 0.181474, 0.117005, 0.428571
8541.820871, 0.111787, 0.573947, 0.428571
13493.538906, 0.825077, 0.604059, 0.714286
2956.728917, 0.132929, 0.055864, 0.285714
11246.596437, 0.235262, 0.517491, 0.500000
2956.728917, 0.104637, 0.055864, 0.285714
3312.031825, 0.069291, 0.179413, 0.500000
13493.538906, 0.753378, 0.604059, 0.642857
4625.295389, 0.241088, 0.179413, 0.642857
13493.538906, 0.681332, 0.573947, 0.642857
13493.538906, 0.713485, 0.604059, 0.500000
13493.538906, 0.746390, 0.604059, 0.500000
13493.538906, 0.723644, 0.573947, 0.642857
10753.505185, 0.474553, 0.346698, 0.642857
13493.538906, 0.657532, 0.517491, 0.642857
13493.538906, 0.821432, 0.573947, 0.642857
13493.538906, 0.856147, 0.573947, 0.500000
13493.538906, 0.866082, 0.573947, 0.500000
2285.154540, 0.063442, 0.070678, 0.500000
4625.295389, 0.190378, 0.179413, 0.642857
4625.295389, 0.136706, 0.179413, 0.642857
10753.505185, 0.229117, 0.346698, 0.642857
13493.538906, 0.839391, 0.604059, 0.500000
13493.538906, 0.655318, 0.517491, 0.642857
4625.295389, 0.160618, 0.117005, 0.214286
13493.538906, 0.568265, 0.517491, 0.642857
6614.634079, 0.181788, 0.179413, 0.500000
13493.538906, 0.871150, 0.573947, 0.642857
13493.538906, 0.718639, 0.573947, 0.642857
13493.538906, 0.673303, 0.573947, 0.642857
10753.505185, 0.375723, 0.346698, 0.642857
13493.538906, 0.643848, 0.573947, 0.642857
13493.538906, 0.831234, 0.573947, 0.642857
2285.154540, 0.038880, 0.000000, 0.642857
13493.538906, 0.932619, 0.604059, 0.642857
13493.538906, 0.584045, 0.517491, 0.642857
13493.538906, 0.895361, 0.604059, 0.642857
13493.538906, 0.684326, 0.604059, 0.714286
4625.295389, 0.188574, 0.179413, 0.428571
13493.538906, 0.612310, 0.573947, 0.571429
13493.538906, 0.646403, 0.604059, 0.428571
13493.538906, 0.678158, 0.604059, 0.428571
13493.538906, 0.654386, 0.573947, 0.571429
10753.505185, 0.407887, 0.346698, 0.857143
13493.538906, 0.589588, 0.517491, 0.428571
13493.538906, 0.752636, 0.573947, 0.571429
13493.538906, 0.786975, 0.573947, 0.857143
13493.538906, 0.802249, 0.573947, 0.571429
3312.031825, 0.080639, 0.179413, 0.214286
4625.295389, 0.146813, 0.179413, 0.500000
4625.295389, 0.089396, 0.179413, 0.428571
10753.505185, 0.159828, 0.346698, 0.428571
13493.538906, 0.770277, 0.604059, 0.714286
13493.538906, 0.586852, 0.517491, 0.428571
4625.295389, 0.140560, 0.117005, 0.285714
13493.538906, 0.500571, 0.517491, 0.571429
6614.634079, 0.112498, 0.179413, 0.000000
13493.538906, 0.802796, 0.573947, 0.857143
13493.538906, 0.649434, 0.573947, 0.571429
13493.538906, 0.604608, 0.573947, 0.571429
10753.505185, 0.311606, 0.346698, 0.714286
13493.538906, 0.574615, 0.573947, 0.857143
13493.538906, 0.763636, 0.573947, 0.857143
3312.031825, 0.085264, 0.179413, 0.428571
13493.538906, 0.863496, 0.604059, 0.714286
13493.538906, 0.514798, 0.517491, 0.500000
13493.538906, 0.826261, 0.604059, 0.714286
13493.538906, 0.553591, 0.604059, 0.285714
11246.596437, 0.120771, 0.573947, 0.142857
10084.613568, 0.196965, 0.604059, 0.571429
10084.613568, 0.150487, 0.604059, 0.571429
11246.596437, 0.042442, 0.573947, 0.285714
13493.538906, 0.293672, 0.604059, 0.428571
11246.596437, 0.183526, 0.517491, 0.571429
10084.613568, 0.139183, 0.573947, 0.285714
8541.820871, 0.133812, 0.573947, 0.428571
10084.613568, 0.314759, 0.573947, 0.428571
13493.538906, 0.733105, 0.604059, 0.642857
13493.538906, 0.609499, 0.604059, 0.214286
13493.538906, 0.637792, 0.604059, 0.285714
13493.538906, 0.525343, 0.604059, 0.285714
3233.341397, 0.086258, 0.070678, 0.285714
11246.596437, 0.164827, 0.517491, 0.571429
13493.538906, 0.671835, 0.573947, 0.714286
11246.596437, 0.243019, 0.517491, 0.142857
13493.538906, 0.572213, 0.604059, 0.714286
8541.820871, 0.191364, 0.573947, 0.142857
11246.596437, 0.084056, 0.573947, 0.571429
11246.596437, 0.084388, 0.573947, 0.285714
13493.538906, 0.399534, 0.604059, 0.285714
4059.417814, 0.112114, 0.117005, 0.142857
8541.820871, 0.199061, 0.573947, 0.142857
13493.538906, 0.763871, 0.604059, 0.571429
3233.341397, 0.179403, 0.070678, 0.000000
11246.596437, 0.180955, 0.517491, 0.214286
3233.341397, 0.142062, 0.070678, 0.000000
13493.538906, 0.512332, 0.573947, 0.142857
13493.538906, 0.574093, 0.621450, 0.285714
13493.538906, 0.589995, 0.621450, 0.285714
13493.538906, 0.532702, 0.573947, 0.142857
10753.505185, 0.260125, 0.375393, 0.714286
13493.538906, 0.510565, 0.517491, 0.285714
13493.538906, 0.651573, 0.573947, 0.142857
13493.538906, 0.674696, 0.573947, 0.714286
13493.538906, 0.748467, 0.573947, 0.428571
4625.295389, 0.196180, 0.179413, 0.642857
3403.882905, 0.057436, 0.070678, 0.071429
1461.925481, 0.104381, 0.000000, 0.000000
10753.505185, 0.141362, 0.375393, 0.000000
13493.538906, 0.638737, 0.621450, 0.571429
13493.538906, 0.500153, 0.517491, 0.285714
3403.882905, 0.118334, 0.117005, 0.428571
13493.538906, 0.431699, 0.517491, 0.142857
6614.634079, 0.137313, 0.215456, 0.428571
13493.538906, 0.707321, 0.573947, 0.428571
13493.538906, 0.541063, 0.573947, 0.428571
13493.538906, 0.469400, 0.573947, 0.142857
10753.505185, 0.154162, 0.375393, 0.571429
13493.538906, 0.454777, 0.573947, 0.428571
13493.538906, 0.679589, 0.573947, 0.428571
4625.295389, 0.270141, 0.179413, 0.285714
13493.538906, 0.729988, 0.621450, 0.285714
13493.538906, 0.411473, 0.517491, 0.071429
13493.538906, 0.692950, 0.621450, 0.285714
11246.596437, 0.097557, 0.573947, 0.428571
11246.596437, 0.081781, 0.573947, 0.428571
3745.433059, 0.078730, 0.297012, 0.142857
13493.538906, 0.268822, 0.573947, 0.571429
6536.035258, 0.063485, 0.517491, 0.428571
11246.596437, 0.141397, 0.393939, 0.142857
11246.596437, 0.175607, 0.573947, 0.571429
11246.596437, 0.262458, 0.573947, 0.285714
13493.538906, 0.671733, 0.573947, 0.642857
13493.538906, 0.563816, 0.573947, 0.071429
13493.538906, 0.581026, 0.573947, 0.142857
13493.538906, 0.453166, 0.573947, 0.142857
11246.596437, 0.183601, 0.573947, 0.428571
6536.035258, 0.044094, 0.517491, 0.428571
13493.538906, 0.626722, 0.573947, 0.571429
2136.731379, 0.129838, 0.203860, 0.000000
13493.538906, 0.500448, 0.573947, 0.571429
11246.596437, 0.195445, 0.573947, 0.285714
2749.156283, 0.042936, 0.117005, 0.428571
3745.433059, 0.119825, 0.297012, 0.142857
13493.538906, 0.365655, 0.573947, 0.428571
11246.596437, 0.078730, 0.573947, 0.285714
11246.596437, 0.169503, 0.573947, 0.285714
13493.538906, 0.685668, 0.573947, 0.428571
11246.596437, 0.268547, 0.573947, 0.142857
1703.717420, 0.101163, 0.203860, 0.071429
11246.596437, 0.234831, 0.573947, 0.142857
1341.819182, 0.055238, 0.043923, 0.000000
11246.596437, 0.161277, 0.573947, 0.428571
13493.538906, 0.349792, 0.621450, 0.857143
11246.596437, 0.064176, 0.517491, 0.428571
3829.110513, 0.132959, 0.297012, 0.428571
10084.613568, 0.183089, 0.573947, 0.571429
2310.192011, 0.177429, 0.117005, 0.142857
13493.538906, 0.713828, 0.604059, 0.642857
13493.538906, 0.621034, 0.604059, 0.357143
13493.538906, 0.629419, 0.621450, 0.285714
13493.538906, 0.492749, 0.621450, 0.285714
10084.613568, 0.229534, 0.621450, 0.428571
11246.596437, 0.079999, 0.517491, 0.428571
13493.538906, 0.682660, 0.573947, 0.285714
11246.596437, 0.146892, 0.517491, 0.428571
13493.538906, 0.538501, 0.621450, 0.428571
10084.613568, 0.165773, 0.573947, 0.714286
11246.596437, 0.115198, 0.573947, 0.571429
11246.596437, 0.216563, 0.573947, 0.428571
13493.538906, 0.437279, 0.621450, 0.714286
10084.613568, 0.175095, 0.573947, 0.714286
10084.613568, 0.118993, 0.573947, 0.714286
13493.538906, 0.711531, 0.604059, 0.428571
10084.613568, 0.293593, 0.621450, 0.571429
11246.596437, 0.173696, 0.517491, 0.357143
10084.613568, 0.267779, 0.621450, 0.571429
11246.596437, 0.120687, 0.573947, 0.428571
13493.538906, 0.350416, 0.621450, 0.857143
11246.596437, 0.089596, 0.517491, 0.428571
3829.110513, 0.081781, 0.297012, 0.428571
10084.613568, 0.129960, 0.573947, 0.571429
2310.192011, 0.182709, 0.117005, 0.142857
13493.538906, 0.741779, 0.604059, 0.642857
13493.538906, 0.640006, 0.604059, 0.357143
13493.538906, 0.653673, 0.621450, 0.285714
13493.538906, 0.521133, 0.621450, 0.285714
10084.613568, 0.174712, 0.631958, 0.428571
11246.596437, 0.091910, 0.517491, 0.428571
13493.538906, 0.702594, 0.573947, 0.285714
11246.596437, 0.179130, 0.517491, 0.428571
13493.538906, 0.567880, 0.621450, 0.428571
10084.613568, 0.124866, 0.573947, 0.714286
11246.596437, 0.077276, 0.573947, 0.571429
11246.596437, 0.187035, 0.573947, 0.428571
13493.538906, 0.445796, 0.621450, 0.714286
10084.613568, 0.157758, 0.573947, 0.714286
10084.613568, 0.089596, 0.573947, 0.714286
13493.538906, 0.747287, 0.604059, 0.428571
10084.613568, 0.239222, 0.631958, 0.571429
11246.596437, 0.179169, 0.517491, 0.357143
10084.613568, 0.212671, 0.631958, 0.571429
13493.538906, 0.275175, 0.456942, 0.714286
6536.035258, 0.141930, 0.517491, 0.428571
11246.596437, 0.132397, 0.573947, 0.000000
11246.596437, 0.142942, 0.573947, 0.714286
11246.596437, 0.296314, 0.573947, 0.428571
13493.538906, 0.706637, 0.573947, 0.642857
13493.538906, 0.587502, 0.573947, 0.071429
13493.538906, 0.612401, 0.573947, 0.142857
13493.538906, 0.494717, 0.573947, 0.142857
11246.596437, 0.118350, 0.573947, 0.571429
6536.035258, 0.122656, 0.517491, 0.428571
13493.538906, 0.650326, 0.573947, 0.571429
3745.433059, 0.201133, 0.203860, 0.142857
13493.538906, 0.541925, 0.573947, 0.571429
11246.596437, 0.188928, 0.573947, 0.428571
3745.433059, 0.046079, 0.297012, 0.285714
2966.168814, 0.075039, 0.117005, 0.000000
13493.538906, 0.379740, 0.456942, 0.571429
11246.596437, 0.079971, 0.573947, 0.428571
11246.596437, 0.184907, 0.573947, 0.428571
13493.538906, 0.732282, 0.573947, 0.428571
11246.596437, 0.210381, 0.573947, 0.285714
3745.433059, 0.143912, 0.203860, 0.071429
11246.596437, 0.173803, 0.573947, 0.285714
13493.538906, 0.286900, 0.517491, 0.428571
13493.538906, 0.400518, 0.573947, 0.714286
13493.538906, 0.418088, 0.573947, 0.571429
13493.538906, 0.526402, 0.573947, 0.714286
10753.505185, 0.445572, 0.346698, 0.642857
10753.505185, 0.316523, 0.346698, 0.642857
10753.505185, 0.349126, 0.375393, 0.714286
7576.054875, 0.259266, 0.215456, 0.714286
13493.538906, 0.378615, 0.621450, 0.571429
13493.538906, 0.269930, 0.517491, 0.428571
10753.505185, 0.378454, 0.297012, 0.857143
13493.538906, 0.235132, 0.517491, 0.571429
10753.505185, 0.301494, 0.375393, 0.857143
13493.538906, 0.457565, 0.573947, 0.428571
13493.538906, 0.289884, 0.573947, 0.428571
13493.538906, 0.209362, 0.573947, 0.714286
4481.106454, 0.105963, 0.111496, 0.142857
13493.538906, 0.200556, 0.573947, 0.285714
13493.538906, 0.437987, 0.573947, 0.428571
10753.505185, 0.492090, 0.346698, 0.428571
13493.538906, 0.470017, 0.621450, 0.428571
13493.538906, 0.176100, 0.517491, 0.642857
13493.538906, 0.432906, 0.621450, 0.428571
11246.596437, 0.169503, 0.517491, 0.428571
11246.596437, 0.213856, 0.517491, 0.857143
11246.596437, 0.241496, 0.517491, 0.571429
13493.538906, 0.654721, 0.517491, 0.642857
13493.538906, 0.558236, 0.517491, 0.357143
13493.538906, 0.568448, 0.517491, 0.285714
13493.538906, 0.433659, 0.517491, 0.285714
11246.596437, 0.238916, 0.517491, 0.714286
2727.755509, 0.023040, 0.000000, 0.000000
13493.538906, 0.620188, 0.517491, 0.428571
6536.035258, 0.089596, 0.517491, 0.428571
13493.538906, 0.480051, 0.517491, 0.428571
11246.596437, 0.214289, 0.517491, 0.714286
6536.035258, 0.101341, 0.517491, 0.142857
6536.035258, 0.177418, 0.517491, 0.428571
13493.538906, 0.373119, 0.517491, 0.285714
11246.596437, 0.126917, 0.517491, 0.714286
11246.596437, 0.174440, 0.517491, 0.714286
13493.538906, 0.657858, 0.517491, 0.000000
11246.596437, 0.317181, 0.517491, 0.571429
6536.035258, 0.111092, 0.517491, 0.357143
11246.596437, 0.286177, 0.517491, 0.571429
10084.613568, 0.051143, 0.573947, 0.714286
3829.110513, 0.180105, 0.297012, 0.428571
13493.538906, 0.813067, 0.573947, 0.642857
13493.538906, 0.704053, 0.573947, 0.071429
13493.538906, 0.722369, 0.573947, 0.142857
13493.538906, 0.593990, 0.573947, 0.142857
10084.613568, 0.119111, 0.573947, 0.571429
11246.596437, 0.167163, 0.517491, 0.428571
13493.538906, 0.767053, 0.573947, 0.571429
11246.596437, 0.257982, 0.517491, 0.142857
13493.538906, 0.641172, 0.573947, 0.571429
10084.613568, 0.057241, 0.573947, 0.428571
11246.596437, 0.110945, 0.393939, 0.285714
11246.596437, 0.207393, 0.573947, 0.000000
13493.538906, 0.501977, 0.573947, 0.571429
10084.613568, 0.199977, 0.573947, 0.428571
10084.613568, 0.063485, 0.573947, 0.428571
13493.538906, 0.824240, 0.573947, 0.428571
10084.613568, 0.162858, 0.573947, 0.285714
11246.596437, 0.242125, 0.517491, 0.071429
10084.613568, 0.141839, 0.573947, 0.285714
10084.613568, 0.213986, 0.573947, 0.428571
13493.538906, 0.843878, 0.573947, 0.642857
13493.538906, 0.728859, 0.573947, 0.642857
13493.538906, 0.751149, 0.573947, 0.714286
13493.538906, 0.627382, 0.573947, 0.714286
8541.820871, 0.082721, 0.573947, 0.285714
11246.596437, 0.208085, 0.517491, 0.857143
13493.538906, 0.791826, 0.573947, 0.714286
11246.596437, 0.299977, 0.517491, 0.571429
13493.538906, 0.674751, 0.573947, 0.857143
5913.805019, 0.068226, 0.117005, 0.285714
11246.596437, 0.137626, 0.573947, 0.857143
11246.596437, 0.213827, 0.573947, 0.714286
13493.538906, 0.522339, 0.573947, 0.571429
8541.820871, 0.219960, 0.573947, 0.428571
5913.805019, 0.103912, 0.117005, 0.285714
13493.538906, 0.861189, 0.573947, 0.857143
8541.820871, 0.111718, 0.573947, 0.428571
11246.596437, 0.272451, 0.517491, 0.642857
8541.820871, 0.092528, 0.573947, 0.428571
13493.538906, 0.874935, 0.573947, 0.642857
13493.538906, 0.793067, 0.573947, 0.357143
13493.538906, 0.796325, 0.573947, 0.428571
13493.538906, 0.656328, 0.573947, 0.428571
10084.613568, 0.295242, 0.573947, 0.285714
11246.596437, 0.256650, 0.517491, 0.571429
13493.538906, 0.853486, 0.573947, 0.428571
11246.596437, 0.316934, 0.517491, 0.285714
13493.538906, 0.699947, 0.573947, 0.571429
10084.613568, 0.147849, 0.573947, 0.571429
11246.596437, 0.257868, 0.573947, 0.571429
11246.596437, 0.367791, 0.573947, 0.428571
13493.538906, 0.614558, 0.573947, 0.571429
10084.613568, 0.340161, 0.573947, 0.571429
10084.613568, 0.116855, 0.573947, 0.571429
13493.538906, 0.858126, 0.573947, 0.571429
10084.613568, 0.305547, 0.573947, 0.428571
11246.596437, 0.350585, 0.517491, 0.357143
10084.613568, 0.300693, 0.573947, 0.428571
4625.295389, 0.140699, 0.179413, 0.642857
4625.295389, 0.096507, 0.179413, 0.642857
10753.505185, 0.221141, 0.346698, 0.642857
13493.538906, 0.819340, 0.604059, 0.642857
13493.538906, 0.649898, 0.517491, 0.642857
4625.295389, 0.100095, 0.117005, 0.500000
13493.538906, 0.567020, 0.517491, 0.642857
6614.634079, 0.175542, 0.179413, 0.214286
13493.538906, 0.865364, 0.573947, 0.642857
13493.538906, 0.706505, 0.573947, 0.642857
13493.538906, 0.650705, 0.573947, 0.642857
10753.505185, 0.342256, 0.346698, 0.642857
13493.538906, 0.626738, 0.573947, 0.642857
13493.538906, 0.829142, 0.573947, 0.642857
1951.030919, 0.102232, 0.070678, 0.642857
13493.538906, 0.912251, 0.604059, 0.642857
13493.538906, 0.571879, 0.517491, 0.642857
13493.538906, 0.874884, 0.604059, 0.642857
3403.882905, 0.057436, 0.070678, 0.071429
10753.505185, 0.155517, 0.346698, 0.071429
13493.538906, 0.694945, 0.604059, 0.500000
13493.538906, 0.549189, 0.517491, 0.357143
1921.580289, 0.063030, 0.117005, 0.500000
13493.538906, 0.476363, 0.517491, 0.071429
6614.634079, 0.132995, 0.179413, 0.500000
13493.538906, 0.759215, 0.573947, 0.357143
13493.538906, 0.594063, 0.573947, 0.357143
13493.538906, 0.525491, 0.573947, 0.071429
10753.505185, 0.210695, 0.346698, 0.500000
13493.538906, 0.508937, 0.573947, 0.357143
13493.538906, 0.729454, 0.573947, 0.357143
4625.295389, 0.222578, 0.179413, 0.357143
13493.538906, 0.786540, 0.604059, 0.214286
13493.538906, 0.462672, 0.517491, 0.071429
13493.538906, 0.749421, 0.604059, 0.214286
10753.505185, 0.141362, 0.375393, 0.000000
13493.538906, 0.723950, 0.621450, 0.571429
13493.538906, 0.561864, 0.517491, 0.285714
3403.882905, 0.069938, 0.117005, 0.428571
13493.538906, 0.482766, 0.517491, 0.142857
6614.634079, 0.104160, 0.215456, 0.428571
13493.538906, 0.775892, 0.573947, 0.428571
13493.538906, 0.614322, 0.573947, 0.428571
13493.538906, 0.554963, 0.573947, 0.142857
10753.505185, 0.245816, 0.375393, 0.571429
13493.538906, 0.532702, 0.573947, 0.428571
13493.538906, 0.742191, 0.573947, 0.428571
4625.295389, 0.166656, 0.179413, 0.285714
13493.538906, 0.816663, 0.621450, 0.285714
13493.538906, 0.480347, 0.517491, 0.071429
13493.538906, 0.779316, 0.621450, 0.285714
13493.538906, 0.611059, 0.621450, 0.571429
13493.538906, 0.429367, 0.517491, 0.285714
10753.505185, 0.205622, 0.297012, 0.428571
13493.538906, 0.345902, 0.517491, 0.142857
10753.505185, 0.047378, 0.375393, 0.428571
13493.538906, 0.645221, 0.573947, 0.428571
13493.538906, 0.489784, 0.573947, 0.428571
13493.538906, 0.446883, 0.456942, 0.142857
7576.054875, 0.178750, 0.215456, 0.571429
13493.538906, 0.415056, 0.456942, 0.428571
13493.538906, 0.608099, 0.573947, 0.428571
10753.505185, 0.238791, 0.346698, 0.285714
13493.538906, 0.704213, 0.621450, 0.285714
13493.538906, 0.355058, 0.517491, 0.071429
13493.538906, 0.667060, 0.621450, 0.285714
11246.596437, 0.225469, 0.517491, 0.714286
13493.538906, 0.757059, 0.573947, 0.571429
11246.596437, 0.313139, 0.517491, 0.428571
13493.538906, 0.658043, 0.621450, 0.714286
8541.820871, 0.150944, 0.573947, 0.428571
11246.596437, 0.140715, 0.573947, 0.714286
11246.596437, 0.169478, 0.573947, 0.571429
13493.538906, 0.484578, 0.621450, 0.428571
4059.417814, 0.196408, 0.117005, 0.428571
8541.820871, 0.181179, 0.573947, 0.428571
13493.538906, 0.849330, 0.604059, 0.714286
1944.887741, 0.093234, 0.017723, 0.285714
11246.596437, 0.262258, 0.517491, 0.500000
1944.887741, 0.056001, 0.017723, 0.285714
13493.538906, 0.611570, 0.517491, 0.428571
6536.035258, 0.091910, 0.517491, 0.428571
13493.538906, 0.476211, 0.517491, 0.428571
11246.596437, 0.215978, 0.517491, 0.714286
6536.035258, 0.085327, 0.517491, 0.142857
6536.035258, 0.154540, 0.517491, 0.428571
13493.538906, 0.359453, 0.517491, 0.285714
11246.596437, 0.103934, 0.517491, 0.714286
11246.596437, 0.180537, 0.517491, 0.714286
13493.538906, 0.657257, 0.517491, 0.000000
11246.596437, 0.307348, 0.517491, 0.571429
6536.035258, 0.093939, 0.517491, 0.357143
11246.596437, 0.274931, 0.517491, 0.571429
13493.538906, 0.537310, 0.517491, 0.571429
6614.634079, 0.172797, 0.117005, 0.285714
13493.538906, 0.822145, 0.573947, 0.857143
13493.538906, 0.657092, 0.573947, 0.571429
13493.538906, 0.587691, 0.573947, 0.571429
10753.505185, 0.272493, 0.297012, 0.714286
13493.538906, 0.571885, 0.573947, 0.857143
13493.538906, 0.791966, 0.573947, 0.857143
4625.295389, 0.197840, 0.117005, 0.428571
13493.538906, 0.848303, 0.573947, 0.714286
13493.538906, 0.525565, 0.517491, 0.500000
13493.538906, 0.811279, 0.573947, 0.714286
13493.538906, 0.391827, 0.517491, 0.571429
11246.596437, 0.303884, 0.517491, 0.285714
2749.156283, 0.172741, 0.203860, 0.428571
3745.433059, 0.204936, 0.203860, 0.142857
13493.538906, 0.304919, 0.517491, 0.428571
11246.596437, 0.148337, 0.517491, 0.285714
11246.596437, 0.263065, 0.517491, 0.285714
13493.538906, 0.568269, 0.517491, 0.428571
11246.596437, 0.398033, 0.517491, 0.142857
2136.731379, 0.087876, 0.000000, 0.071429
11246.596437, 0.364647, 0.517491, 0.142857
13493.538906, 0.692146, 0.573947, 0.857143
13493.538906, 0.537158, 0.573947, 0.571429
13493.538906, 0.493192, 0.573947, 0.571429
10753.505185, 0.213381, 0.375393, 0.714286
13493.538906, 0.462198, 0.573947, 0.857143
13493.538906, 0.654465, 0.573947, 0.857143
6614.634079, 0.192641, 0.179413, 0.428571
13493.538906, 0.751233, 0.621450, 0.714286
13493.538906, 0.402436, 0.517491, 0.500000
13493.538906, 0.714040, 0.621450, 0.714286
11246.596437, 0.167747, 0.573947, 0.714286
11246.596437, 0.263700, 0.573947, 0.428571
13493.538906, 0.558538, 0.573947, 0.428571
8541.820871, 0.257080, 0.573947, 0.142857
2476.327480, 0.053100, 0.000000, 0.000000
13493.538906, 0.872125, 0.573947, 0.714286
8541.820871, 0.161277, 0.573947, 0.142857
11246.596437, 0.296607, 0.517491, 0.357143
8541.820871, 0.153018, 0.573947, 0.142857
3745.433059, 0.110125, 0.297012, 0.285714
13493.538906, 0.391038, 0.573947, 0.285714
11246.596437, 0.089696, 0.573947, 0.714286
11246.596437, 0.152368, 0.573947, 0.714286
13493.538906, 0.724311, 0.573947, 0.142857
11246.596437, 0.226066, 0.573947, 0.571429
2749.156283, 0.134830, 0.203860, 0.357143
11246.596437, 0.192017, 0.573947, 0.571429
13493.538906, 0.315280, 0.573947, 0.571429
11246.596437, 0.056744, 0.456942, 0.428571
11246.596437, 0.258985, 0.573947, 0.428571
13493.538906, 0.685650, 0.573947, 0.428571
11246.596437, 0.261735, 0.573947, 0.285714
3745.433059, 0.124004, 0.203860, 0.071429
11246.596437, 0.224419, 0.573947, 0.285714
13493.538906, 0.303049, 0.573947, 0.428571
13493.538906, 0.534913, 0.573947, 0.428571
10753.505185, 0.396813, 0.346698, 0.285714
13493.538906, 0.575896, 0.621450, 0.285714
13493.538906, 0.266898, 0.517491, 0.500000
13493.538906, 0.538822, 0.621450, 0.285714
8541.820871, 0.240789, 0.573947, 0.142857
13493.538906, 0.653013, 0.573947, 0.714286
